,Address,Business.Type,Latitude,Longitude,Name.of.Business,Phone.Number,Suburb
1462,"761 Nepean Hwy, Brighton East VIC 3187, Australia",,-37.9193933,145.0221399,Explorers Early Learning - Brighton East,,Brighton East
1463,"741 Hawthorn Rd, Brighton East VIC 3187, Australia",,-37.9117963,145.0177758,Melbourne Montessori School,,Brighton East
1464,"125/127 Centre Rd, Brighton East VIC 3187, Australia",,-37.916177,145.021305,Bambini Early Learning Centre Brighton East,,Brighton East
1465,"1 Palmer Ave, Brighton East VIC 3187, Australia",,-37.911315,145.014723,Hurlingham Preschool,,Brighton East
1466,"Fitzroy VIC 3065, Australia",,-37.8020849,144.9803174,St.Josephs Kindergarten,,Fitzroy
1467,"Level 3/145 Smith St, Fitzroy VIC 3066, Australia",,-37.8045674,144.9829988,KU Children's Services Victoria Office,,Fitzroy
1468,"19 Bellbrae Ct, Meadow Heights VIC 3048, Australia",,-37.657718,144.916681,Bellbrae Preschool,,Meadow Heights
1469,"12-16 Tarcoola Ave, Coolaroo VIC 3048, Australia",,-37.6484616,144.9243889,Tarcoola Preschool,,Meadow Heights
1470,"44 Station Rd, Melton South VIC 3338, Australia",,-37.6988921,144.5761945,Happy Children & Early Learning Centre,,Melton South
1471,"35 Exford Rd, Melton South VIC 3338, Australia",,-37.7058376,144.5744725,Mt Carberry Preschool,,Melton South
1472,"54 Wilson Rd, Melton South VIC 3338, Australia",,-37.7080206,144.5665095,Al Iman College - Early Learning Centre,,Melton South
1473,"260 Bridge Rd, Melton South VIC 3338, Australia",,-37.7157334,144.5885496,Bridge Road Kindergarten,,Melton South
1474,"1 Ladbroke St, Melton South VIC 3338, Australia",,-37.7164207,144.5955967,Aspire Childcare Atherstone Estate,,Melton South
1475,"34 Hakea St, Templestowe VIC 3106, Australia",,-37.757374,145.1337542,Yarra Valley Preschool,,Templestowe
1476,"u1/122 Atkinson St, Templestowe VIC 3106, Australia",,-37.755337,145.132721,Happy Campers Family Day care,,Templestowe
1477,"239 Foote St, Templestowe VIC 3106, Australia",,-37.7598409,145.1382436,Villa Bambini Early Learning Centre Templestowe,,Templestowe
1478,"27 Chippendale Ct, Templestowe VIC 3106, Australia",,-37.7689897,145.1427353,Sun's House,,Templestowe
1479,"3 Swilk St, Templestowe VIC 3106, Australia",,-37.7564714,145.1242302,Templestowe Preschool,,Templestowe
1480,"5/12 Glenmanor Cl, Templestowe VIC 3106, Australia",,-37.7606533,145.1665246,A PLACE 2B Family Day Care (Mothers love child care group),,Templestowe
1481,"Ring Rd, Bundoora VIC 3083, Australia",,-37.722303,145.0545329,La Trobe University Community Children's Centre,,Bundoora
1482,"10 The Rameo, Bundoora VIC 3083, Australia",,-37.6971743,145.0718432,Warrawee Park Preschool,,Bundoora
1484,"1A Edward St, Bundoora VIC 3083, Australia",,-37.6987914,145.053474,Edward Street Pre-School,,Bundoora
1485,"151 McLeans Rd, Bundoora VIC 3083, Australia",,-37.6947766,145.0455017,Mcleans Road Kindergarten Inc.,,Bundoora
1486,"14 Scholar Dr, Bundoora VIC 3083, Australia",,-37.6841445,145.0731566,Story House Early Learning Bundoora (2),,Bundoora
1487,"20 Noorong Ave, Bundoora VIC 3083, Australia",,-37.7040041,145.0633425,Bundoora Pre-School,,Bundoora
1488,"15/25 N Circular Rd, Gladstone Park VIC 3043, Australia",,-37.682961,144.888513,YMCA Children's Services,,Gladstone Park - Westmeadows
1489,"9-11 Claredale Ave, Gladstone Park VIC 3043, Australia",,-37.682442,144.89411,Farm Ridge Preschool,,Gladstone Park - Westmeadows
1490,"12 Christine St, Blackburn South VIC 3130, Australia",,-37.841025,145.135977,Mothers Love Family Day Care,,Blackburn South
1491,"38 Edinburgh Rd, Blackburn South VIC 3130, Australia",,-37.8373919,145.1421491,Indra Pre-School Centre,,Blackburn South
1492,"66 Canora St, Blackburn South VIC 3130, Australia",,-37.839562,145.145468,Toria's Family Day Care,,Blackburn South
1493,"126 Canterbury Rd, Blackburn South VIC 3130, Australia",,-37.832042,145.147507,Bricks 4 Kidz,,Blackburn South
1494,"267 Blackburn Rd, Blackburn South VIC 3029, Australia",,-37.844209,145.155,Cuddles Family Day Care,,Blackburn South
1495,"58-60 Jacaranda Dr, Taylors Hill VIC 3037, Australia",,-37.7228459,144.7523611,Taylors Hill Kindergarten,,Taylors Hill
1496,"20 Loddon Dr, Taylors Hill VIC 3037, Australia",,-37.7173137,144.7627897,EDSIE (Early Developmental Stimulation & Integrated Education),,Taylors Hill
1497,"71 Blantyre Ave, Chelsea VIC 3196, Australia",,-38.049799,145.122979,Chelsea Central Child Care & Kindergarten,,Chelsea - Bonbeach
1498,"19/21 Point Cook Rd, Altona Meadows VIC 3028, Australia",,-37.8732005,144.7600002,Nido Early School,,Altona Meadows
1499,"65 Powlett St, Altona Meadows VIC 3028, Australia",,-37.8707,144.781398,Altona Meadows Kindergarten Inc.,,Altona Meadows
1500,"10 Russell Ct, Altona Meadows VIC 3028, Australia",,-37.8818935,144.7819539,Russell Court Kindergarten & Children'S Centre,,Altona Meadows
1501,"2 Skehan Blvd, Altona Meadows VIC 3028, Australia",,-37.8713338,144.7679779,Cooraminta Kindergarten,,Altona Meadows
1502,"46 Dendy St, Brighton VIC 3186, Australia",,-37.9200997,144.9962321,The Learning Sanctuary Brighton,,Brighton
1503,"27 Grosvenor St, Brighton VIC 3186, Australia",,-37.9093305,144.9904025,"Brighton Grammar ELC, (Peter Toms Early Learning Centre)",,Brighton
1504,"247 New St, Brighton VIC 5048, Australia",,-37.910777,144.991506,Brighton Childcare And Kindergarten,,Brighton
1505,"247 New St, Brighton VIC 3186, Australia",,-37.910782,144.991728,Brighton Early Learning Centre,,Brighton
1506,"43/45 Cochrane St, Brighton VIC 3186, Australia",,-37.9022404,144.9981628,Goodstart Early Learning Brighton - Cochrane Street,,Brighton
1507,"1 Oakwood Ave, Brighton VIC 3186, Australia",,-37.9042402,145.0071645,BRIGHTON FAMILY DAY CARE 0422 594 780,,Brighton
1508,"103 Cochrane St, Brighton VIC 3186, Australia",,-37.8958587,144.9987579,Hunt Memorial PRE-School Inc.,,Brighton
1509,"125/127 Ridgeway Parade, Sunshine West VIC 3020, Australia",,-37.783422,144.801133,Ridgeway Parade Kindergarten,,Sunshine West
1510,"Sunshine Heights Primary School, Mailey St, Sunshine West VIC 3020, Australia",,-37.7922475,144.8177299,"World4Kids Before, After & Holiday Program (Sunshine Heights)",,Sunshine West
1511,"26/30 Fairbairn Rd, Sunshine West VIC 3020, Australia",,-37.7972433,144.8187233,Fairbairn Road Kindergarten,,Sunshine West
1512,"107 Widford St, Glenroy VIC 3046, Australia",,-37.6969921,144.9244674,Barwaaqo Family Day Care,,Glenroy
1513,"2/23 Mitchell St, Glenroy VIC 3046, Australia",,-37.696992,144.9173961,Deffies Angels Family Day Care,,Glenroy
1514,"5B Cromwell St, Glenroy VIC 3046, Australia",,-37.7039778,144.921698,Glenroy Neighbourhood Learning Centre,,Glenroy
1515,"10 Murrell St, Glenroy VIC 3046, Australia",,-37.703784,144.9204912,Glenroy Memorial Pre-School,,Glenroy
1516,"45 Buckley St, Noble Park VIC 3174, Australia",,-37.9677158,145.1742647,Noble Park Kindergarten,,Noble Park
1517,"20 Raymond St, Noble Park VIC 3174, Australia",,-37.9708626,145.1712814,Creative kids Family daycare,,Springvale South
1518,"9 Ian St, Noble Park VIC 3174, Australia",,-37.9663481,145.1769273,Little Eagles Family Day Care,,Springvale South
1519,"28 Joy Parade, Noble Park VIC 3174, Australia",,-37.9657029,145.1690761,Small Ones Live & Learn Centre,,Springvale South
1520,"18-34 Buckley St, Noble Park VIC 3174, Australia",,-37.9667643,145.1738907,Noble Park Community Child Care Services Inc.,,Springvale South
1521,"33 Joffre St, Noble Park VIC 3174, Australia",,-37.971502,145.190379,Yarraman Centre,,Springvale South
1522,"41-43 Clarke Rd, Springvale South VIC 3172, Australia",,-37.964493,145.139335,Springvalley Kindergarten,,Springvale South
1523,"808-814 Heatherton Rd, Springvale South VIC 3172, Australia",,-37.962031,145.14429,Story House Early Learning Springvale South,,Springvale
1524,"4 Clarke Rd, Springvale South VIC 3172, Australia",,-37.9612188,145.1378018,High Flyers Childcare & Kindergarten,,Springvale
1525,"1 Bellavista Ct, Springvale South VIC 3172, Australia",,-37.970757,145.153913,Pre-School Activity House,,Springvale
1526,"3 Gillian St, Springvale South VIC 3172, Australia",,-37.980957,145.155433,Darren Reserve Kindergarten,,Springvale
1527,"41 Jolimont Rd, Forest Hill VIC 3131, Australia",,-37.843363,145.176371,Parkmore Preschool,,Forest Hill
1528,"13 Barter Cres, Forest Hill VIC 3131, Australia",,-37.837522,145.16711,Anna's family day care,,Forest Hill
1529,"2 Marong Terrace, Forest Hill VIC 3131, Australia",,-37.83474,145.168777,Little stars family daycare,,Forest Hill
1530,"17A Arthur St, Ashwood VIC 3147, Australia",,-37.860213,145.106809,Ashwood Memorial Kindergarten,,Ashwood - Chadstone
1531,"Copernicus Way, Keilor Downs VIC 3038, Australia",,-37.7174466,144.7927077,Monmia Kindergarten,,Keilor Downs
1532,"14A Antwerp Dr, Keilor Downs VIC 3038, Australia",,-37.7221186,144.8103245,Keilor Downs Kindergarten,,Keilor Downs
1533,"7 Copernicus Way, Keilor Downs VIC 3038, Australia",,-37.7242038,144.8069933,Story House Early Learning Keilor Downs,,Keilor Downs
1534,"39 Thornhill Dr, Keilor Downs VIC 3038, Australia",,-37.725592,144.804251,Thornhill Drive Kindergarten and Childrens Centre,,Keilor Downs
1535,"81Â‰Ã›Ã’83 Anne Rd, Knoxfield VIC 3180, Australia",,-37.8888526,145.2480649,Knoxfield Pre-School,,Knoxfield - Scoresby
1536,"145A Dalton Rd, Thomastown VIC 3074, Australia",,-37.6761962,145.0303361,Dalton Road PreSchool,,Thomastown
1537,"2 Charles St, Thomastown VIC 3074, Australia",,-37.682101,145.018007,Journey Early Learning Centre - Thomastown.,,Thomastown
1538,"127 Edgars Rd, Thomastown VIC 3074, Australia",,-37.682074,144.998584,Thomastown West Kindergarten Inc.,,Thomastown
1539,"76 Main St, Thomastown VIC 3074, Australia",,-37.6789407,145.004371,Bubup Wilam,,Thomastown
1540,"251 Settlement Rd, Thomastown VIC 3074, Australia",,-37.6928429,145.0290987,Montessori Beginnings Thomastown,,Thomastown
1541,"223/225 High St, Thomastown VIC 3074, Australia",,-37.6796617,145.0136833,Gabow Family Day Care,,Thomastown
1542,"42 Main St, Thomastown VIC 3074, Australia",,-37.679487,145.008716,Maria Montessori Pre-School,,Thomastown
1543,"34 Muyan Circuit, Burwood VIC 3125, Australia",,-37.848676,145.1253488,Burwood Family Day Care,,Burwood
1544,"354 Burwood Hwy, Burwood VIC 3125, Australia",,-37.8517509,145.1268492,being3 Kindergarten,,Burwood
1545,"13 Pheasant St, Burwood VIC 3125, Australia",,-37.852739,145.125405,St Scholastica's Kindergarten,,Burwood
1546,"3/5 Starling St, Burwood VIC 3125, Australia",,-37.8520632,145.1265952,Journey Early Learning Centre - Burwood,,Burwood
1547,"12 Clarence St, Burwood NSW 2134, Australia",,-33.880632,151.104375,Mother's Love Early Education & Childcare Service,,Burwood
1548,"1 Rollings Rd, Upper Ferntree Gully VIC 3156, Australia",,-37.893756,145.313457,Upper Ferntree Gully Pre-School,,Ferntree Gully
1549,"18 Dawson St, Upper Ferntree Gully VIC 3156, Australia",,-37.895675,145.309075,Aunty 'Nette's Family Day Care,,Ferntree Gully
1550,"277-281 Elgar Rd, Surrey Hills VIC 3127, Australia",,-37.8316121,145.1120525,Surrey Hills Baptist Children's Centre,,Surrey Hills
1551,"260-264 Arthur St, Fairfield VIC 3078, Australia",,-37.766714,145.021153,The Hive Early Learning Centres Fairfield,,Fairfield 
1552,"34 Separation St, Fairfield VIC 3078, Australia",,-37.771792,145.022247,Alfred Nuttall Memorial Kindergarten,,Fairfield 
1553,"85-87 Gillies St, Fairfield VIC 3078, Australia",,-37.7771151,145.0177392,Saint Andrews Uniting Church Kindergarten,,Fairfield 
1554,"35 Fawkner St, Aberfeldie VIC 3040, Australia",,-37.7569297,144.8965269,Ave Maria Kindergarten Inc.,,Essendon - Aberfeldie
1555,"29 St Kinnord St, Aberfeldie VIC 3040, Australia",,-37.7584431,144.9030032,St Andrew's Kindergarten Inc,,Essendon - Aberfeldie
1556,"13 Beaver St, Aberfeldie VIC 3040, Australia",,-37.757065,144.902008,Beaver Street Kindergarten,,Essendon - Aberfeldie
1557,"29 St Kinnord St, Essendon VIC 3040, Australia",,-37.7581768,144.9029177,GymbaROO,,Essendon - Aberfeldie
1558,"607 Lygon St, Princes Hill VIC 3054, Australia",,-37.782081,144.9697771,Exploring Together,,Carlton North - Princes Hill
1559,"280 Pigdon St, Princes Hill VIC 3054, Australia",,-37.780536,144.967986,Princes Hill Kindergarten,,Carlton North - Princes Hill
1560,"6/539 Highett Rd, Highett VIC 3190, Australia",,-37.9488649,145.0441469,Australian Childcare Alliance Victoria,,Cheltenham - Highett
1561,"u5/1-3 Albert St, Highett VIC 3190, Australia",,-37.951651,145.036424,Highett Family Day Care,,Cheltenham - Highett
1562,"1 Livingston St, Highett VIC 3190, Australia",,-37.947588,145.037527,Livingston Kindergarten,,Cheltenham - Highett
1563,"247 Bay Rd, Highett VIC 3190, Australia",,-37.9541739,145.0319461,Sandringham Private Kindergarten,,Cheltenham - Highett
1564,"47 Earl St, Windsor VIC 3181, Australia",,-37.8536177,144.995758,Hornbrook Children's Centre,,Prahran - Windsor
1565,"5 Thomas St, Windsor VIC 3181, Australia",,-37.853964,144.990424,My Mini Minders Pty Ltd,,Prahran - Windsor
1566,"110 Union St, Windsor VIC 3181, Australia",,-37.8543276,144.9895247,Stonnington Children's Centre,,Prahran - Windsor
1567,"131-133 Union St, Windsor VIC 3181, Australia",,-37.85417,144.991752,Windsor Community Children's Centre,,Prahran - Windsor
1568,"3/252 Beach Rd, Black Rock VIC 3193, Australia",,-37.969671,145.012146,Happy Campers Family Day Care Black Rock,,Sandringham - Black Rock
1569,"2 Karrakatta St, Black Rock VIC 3193, Australia",,-37.974569,145.016986,Black Rock Activity Centre by the City of Bayside,,Sandringham - Black Rock
1570,"220 McKinnon Rd, McKinnon VIC 3204, Australia",,-37.9114865,145.0405177,GEKA Mckinnon Kindergarten,,Bentleigh - McKinnon
1571,"28 Birkdale Ave, Heatherton VIC 3202, Australia",,-37.9585773,145.0791663,Cheltenham Family Day Care,,Moorabbin - Heatherton
1573,"67 Corporate Dr, Heatherton VIC 3202, Australia",,-37.949881,145.0807416,Precious Cargo Education Montessori Early Learning,,Moorabbin - Heatherton
1575,"29/63 Breeze St, Bonbeach VIC 3196, Australia",,-38.0667797,145.1257316,Bonbeach Pre School,,Chelsea - Bonbeach
1577,"151 Station St, Aspendale VIC 3195, Australia",,-38.028291,145.1032328,Nola Barber Kindergarten,,Aspendale Gardens - Waterways
1578,"13 Connewarra Ave, Aspendale VIC 3195, Australia",,-38.0200814,145.1046116,Aspendale North Kindergarten,,Aspendale Gardens - Waterways
1579,"101 Tooronga Rd, Glen Iris VIC 3146, Australia",,-37.8633288,145.0399685,Malvern Day Nursery,,Malvern - Glen Iris
1580,"190 Burke Rd, Glen Iris VIC 3146, Australia",,-37.859628,145.051746,Samantha's Child Care Centre,,Malvern - Glen Iris
1582,"330 Warrigal Rd, Glen Iris VIC 3146, Australia",,-37.8598603,145.0936117,Glen Iris Childcare & Kindergarten,,Malvern - Glen Iris
1583,"22 McArthur St, Malvern VIC 3144, Australia",,-37.8558966,145.0397605,Mcarthur St Maternal & Child Health Centre,,Malvern - Glen Iris
1584,"5 Winter St, Malvern VIC 3144, Australia",,-37.859811,145.029808,Winter St Occasional Care Centre,,Malvern - Glen Iris
1585,"171 Wattletree Rd, Malvern VIC 3144, Australia",,-37.862605,145.032076,Wattletree House Children's Centre,,Malvern - Glen Iris
1586,"256 Wattletree Rd, Malvern VIC 3144, Australia",,-37.8641909,145.0390924,Wattletree Early Childhood Centre,,Malvern - Glen Iris
1588,"311 Yallambie Rd, Yallambie VIC 3085, Australia",,-37.7267307,145.1039347,Yallambie Park Preschool,,Viewbank - Yallambie
1589,"23 Gallery Gate Rd, Yallambie VIC 3085, Australia",,-37.7279659,145.0970673,Happy Campers Family Day Care,,Viewbank - Yallambie
1590,"450 Ironbark Rd, Yarrambat VIC 3091, Australia",,-37.6395606,145.1379809,Yarrambat Plenty Preschool,,Plenty - Yarrambat
1591,"553 Yan Yean Rd, Yarrambat VIC 3091, Australia",,-37.6408623,145.1306012,Smiling Children Childcare Yarrambat,,Plenty - Yarrambat
1592,"186 Research-Warrandyte Rd, North Warrandyte VIC 3113, Australia",,-37.7294095,145.2151368,Yarra Warra Preschool & Bush Kinder,,Research - North Warrandyte
1593,"1560 Main Rd, Research VIC 3095, Australia",,-37.7035362,145.1823554,Little Scooters Early Learning Centre & Kindergarten,,Research - North Warrandyte
1594,"4 Ness St, Diamond Creek VIC 3089, Australia",,-37.670789,145.1527168,Ness Reserve Preschool,,Wattle Glen - Diamond Creek
1595,"28 Coniston St, Diamond Creek VIC 3089, Australia",,-37.6777193,145.1634296,Diamond Creek East Preschool,,Wattle Glen - Diamond Creek
1596,"Nillumbik Community House, Reserve Circuit, Diamond Creek VIC 3089, Australia",,-37.6749071,145.1543764,Occasional Child Care Centre Diamond Creek,,Wattle Glen - Diamond Creek
1597,"11 Collins St, Diamond Creek VIC 3089, Australia",,-37.672353,145.148873,Diamond Creek Memorial Kindergarten,,Wattle Glen - Diamond Creek
1598,"103/105 Kearney Dr, Aspendale Gardens VIC 3195",Childcare,-38.0228991,145.1177613,Aspendale Gardens Community Centre & Preschool,(03) 9587 5955,Aspendale Gardens - Waterways
1599,"103 Kearney Dr, Aspendale Gardens VIC 3195",Childcare,-38.0224193,145.1182763,Gymbaroo Aspendale Gardens,(03) 9515 0496,Aspendale Gardens - Waterways
1600,"2-4 Rosie Ct., Aspendale Gardens VIC 3195",Childcare,-38.0290864,145.1287353,Playmates Early Learning Centre,(03) 9580 3844,Aspendale Gardens - Waterways
1601,"61 Mason St, Newport VIC 3015",Childcare,-37.8422191,144.8787773,Newport Lakes Childcare,(03) 9399 4449,New Port 
1602,"Ross St & Elizabeth Street, Newport VIC 3015",Childcare,39.7799216,-94.800719,Newport Lakes Primary School,(03) 9391 8942,New Port 
1605,"4 Dorning Rd, Narre Warren East VIC 3804",Childcare,-37.959353,145.377446,Little Joey's Early Learning Pty Ltd,(03) 9796 9897,Narre Warren West
1606,"10/20 Hodgins Rd, Hastings VIC 3915",Childcare,-38.298614,145.1895185,Hastings Primary School,(03) 5979 1517,Hastings - Somers
1607,"239 High St, Hastings VIC 3915",Childcare,-38.3082334,145.173634,Fun 4 Kids Early Learning Centre & Kindergarten,(03) 5979 2831,Hastings - Somers
1608,"23 Lexington Dr, Burnside VIC 3023",Childcare,-37.744885,144.7524068,Burnside Children's Centre,(03) 9363 0244,Burnside Heights
1609,"1083 Glen Huntly Rd, Glen Huntly VIC 3163",Childcare,-37.8889077,145.0392424,glenhuntlyps,,Ormond Huntly
1610,"110 Union St, Windsor VIC 3181",Childcare,-37.8543775,144.9895701,Stonnington Children's Centre,(03) 9510 1500,Windsor - Prahran
1611,"131-133 Union St, Windsor VIC 3181",Childcare,-37.854406,144.9917176,Windsor Community Children's Centre,(03) 9521 4653,Windsor - Prahran
1612,"47 Earl St, Windsor VIC 3181",Childcare,-37.8535438,144.9957021,Hornbrook Children's Centre,(03) 8290 7171,Windsor - Prahran
1613,"349 High St, Prahran VIC 3181",Childcare,-37.852548,144.999641,High Street Early Learning Centre,13 82 30,Windsor - Prahran
1614,"280 Pigdon St, Princes Hill VIC 3054",Childcare,-37.7814533,144.9665342,Princes Hill Kindergarten,(03) 9380 8359,Carlton North Hill - Princes Hill
1615,"6/539 Highett Rd, Highett VIC 3190",Childcare,-37.9488643,145.044147,Australian Childcare Alliance Victoria,(03) 9532 2017,Cheltenham- Highett
1616,"Elonera Pre School, 85 Davey St, Parkdale VIC 3195",Childcare,-37.9920626,145.0884509,Elonera Preschool,(03) 9580 2193,Mordialloc - Parkdale 
